Id,SalePrice
1555,157685.30479952972
1556,74224.06569664471
1557,140420.88754116726
1558,107353.6193500068
1559,61007.59769306652
1560,116490.84676774067
1561,150667.3579201703
1562,131278.84840002496
1563,128492.29558550703
1564,162463.29158605236
1565,158050.73899396308
1566,227985.61191227002
1567,72302.07285562438
1568,220123.76047006465
1569,136256.57749483222
1570,125462.03836683628
1571,81828.2683110968
1572,150812.39459400275
1573,267756.8061868601
1574,135835.6912561422
1575,232531.00066418262
1576,230675.731651752
1577,181736.67484831277
1578,158139.90293324186
1579,133883.61483929757
1580,189636.83797832445
1581,152376.93200921852
1582,134041.93621234075
1583,281799.9469159133
1584,219866.48779675754
1585,134110.46199900834
1586,81934.51183615708
1587,103555.94750940801
1588,152271.29815044827
1589,105550.4760417864
1590,122895.55272070564
1591,89774.99643230172
1592,127710.22855208797
1593,128255.79690196883
1594,140415.03932517703
1595,117322.2018558584
1596,230619.9455255609
1597,210387.94426522
1598,212923.71383869858
1599,193560.8137974484
1600,171550.16814471936
1601,51456.59211106898
1602,128839.09575736083
1603,36811.858957952674
1604,272246.3218938735
1605,224203.07337307988
1606,148667.70135354556
1607,167521.92688359815
1608,200009.1671523829
1609,189909.00685075237
1610,150267.95314938028
1611,127132.8069386845
1612,186690.45419797834
1613,163801.73088307184
1614,136895.73084825347
1615,96196.67153347988
1616,72557.63103898223
1617,84133.46221814508
1618,134644.5797709978
1619,143337.36058685376
1620,189941.14460517402
1621,130146.15828544115
1622,150305.93323925714
1623,254532.87756441388
1624,198184.20356577524
1625,116399.6171274996
1626,167474.82371943488
1627,190934.6951793144
1628,275623.1163473858
1629,176931.86756038183
1630,365293.2954509106
1631,253810.80373448392
1632,250745.15281384712
1633,170885.47783060942
1634,180923.36163782745
1635,169476.2781589985
1636,144755.87748888123
1637,200839.53320321802
1638,177618.38941383982
1639,182443.8987158138
1640,235670.51375855002
1641,181198.47424030898
1642,250320.15738662035
1643,218201.37385162775
1644,235784.89097107504
1645,218007.17022434773
1646,155923.51805034291
1647,155547.37560922213
1648,127581.74568488059
1649,126002.37867634435
1650,105430.92971285233
1651,112402.13732589922
1652,98146.10291711811
1653,94291.10181169494
1654,144918.4967673869
1655,121155.87014619107
1656,140700.14273869075
1657,154443.82214408126
1658,145542.94271205386
1659,126728.9557727502
1660,148483.79898127602
1661,440447.2249737679
1662,386230.43694744015
1663,387132.5145882706
1664,533657.8415061514
1665,333752.48143847607
1666,324313.75388539286
1667,377358.2402092777
1668,360631.65682220436
1669,318662.1934895801
1670,363301.0225028518
1671,269580.73475686216
1672,408862.8954072235
1673,290223.77880734863
1674,246276.9389720956
1675,203057.14691437327
1676,206304.0548653307
1677,217138.51008032783
1678,473830.66076615755
1679,388420.7255249015
1680,341929.9760214288
1681,280457.3432755089
1682,320856.9793588305
1683,191561.4441522907
1684,168674.7749867814
1685,168593.8911273604
1686,161105.89393193673
1687,161161.48760350342
1688,180514.18156164789
1689,184462.0080505083
1690,187190.08645382262
1691,175867.8011561572
1692,252060.5086633887
1693,169028.86305111536
1694,180601.16033666677
1695,167026.4111323447
1696,263167.3091774549
1697,176098.25259992457
1698,341534.3420901707
1699,333494.35666270216
1700,271826.4951890867
1701,279745.33005212096
1702,236866.13946260302
1703,228746.4124757343
1704,269080.62958356086
1705,240615.82941865333
1706,191728.51503622878
1707,229702.93051291522
1708,202741.109376874
1709,248013.31064816454
1710,219920.29657499804
1711,267860.1536026249
1712,253138.78386458688
1713,281947.54484001227
1714,227463.16731048256
1715,208503.07775629807
1716,186719.09103554243
1717,174757.799036547
1718,152979.58051210796
1719,226369.52771807456
1720,253252.22632395275
1721,146873.7579558958
1722,117349.48754064887
1723,149717.580387254
1724,218590.40819823917
1725,241737.96038711618
1726,186657.33307060812
1727,151597.59671391346
1728,153763.36786400265
1729,174451.65390404454
1730,169336.0916480999
1731,109638.65320456267
1732,132097.87629230396
1733,116789.48716063872
1734,121309.52967856568
1735,91019.23270275655
1736,94099.31909409227
1737,284912.58285090665
1738,264352.51656748814
1739,246619.45054665895
1740,219419.34692979802
1741,191491.68835017594
1742,177767.6453552714
1743,169410.96421769663
1744,361708.56847608084
1745,222166.82945937233
1746,191043.77987359284
1747,220796.51857182232
1748,224750.2055286674
1749,134102.4825740815
1750,134015.0769886006
1751,231191.30622216957
1752,106000.90868421117
1753,156677.88187541594
1754,196716.8922350494
1755,170069.22369265277
1756,142805.55528851048
1757,118200.85493404798
1758,144389.88282557976
1759,159331.7151712792
1760,161113.6608431
1761,154780.10067822682
1762,185239.70591246
1763,185807.81268206236
1764,114117.27328883237
1765,185936.3660240665
1766,186230.85322156677
1767,228128.57507949098
1768,139790.84927997884
1769,161800.94527307415
1770,147096.56411735545
1771,120701.76148518658
1772,132752.24224285223
1773,108932.94820521634
1774,155020.75105734734
1775,140052.64016561693
1776,129675.47121707279
1777,108683.40011298502
1778,145520.0367955448
1779,136052.83188396523
1780,154721.8997235409
1781,126004.89438310488
1782,74122.38024904222
1783,141990.7689603903
1784,95180.74019908374
1785,140209.6965271762
1786,106255.90580959828
1787,148052.5760688103
1788,50504.66435322909
1789,103285.97707587495
1790,65703.25069810232
1791,199325.3513035329
1792,168598.50886209542
1793,139216.67640678276
1794,162742.8977496028
1795,134422.0554534974
1796,130243.5603800946
1797,118888.36887891073
1798,122536.98591010933
1799,97963.79371875644
1800,122652.73228220394
1801,123644.07953960834
1802,103021.10221035163
1803,159236.5221734729
1804,121362.1415142124
1805,129330.33476943958
1806,130170.42589489161
1807,142325.81358600117
1808,118768.15771242976
1809,132652.71180107293
1810,140394.73717912185
1811,152228.58550405886
1812,112198.3299388604
1813,144251.71781391525
1814,97096.23501223039
1815,56396.40325884722
1816,99891.79573938825
1817,105668.84842585791
1818,166323.5050884928
1819,137917.90232849866
1820,29366.353913751023
1821,101681.45300869353
1822,152068.71367055428
1823,26496.784310472198
1824,128525.81122526227
1825,147043.52772784655
1826,99377.32912548838
1827,105872.23645824232
1828,142139.2377629777
1829,126617.77524536113
1830,152867.36970921594
1831,160787.50894733545
1832,32129.58743389495
1833,146948.11352771785
1834,119893.24704265532
1835,125520.17095593389
1836,138711.62188024915
1837,83292.5860345456
1838,120169.00434322692
1839,110339.52335091993
1840,151228.64743413753
1841,131433.47234593082
1842,68175.5650655765
1843,144836.81470121222
1844,142262.51257838224
1845,139512.35767050795
1846,157212.6464351331
1847,163665.90618412738
1848,42438.79972338193
1849,104603.47787232818
1850,106829.49812928506
1851,144307.36352210114
1852,106422.46968051285
1853,116014.14809343338
1854,169599.9370336126
1855,161102.23919174817
1856,219323.43143837492
1857,130600.78130807751
1858,147219.64898361027
1859,99860.12571729803
1860,142084.61512149527
1861,107737.16964135486
1862,303008.71588094695
1863,291077.71663438133
1864,291103.8037327189
1865,367199.4033965903
1866,344214.8235906283
1867,211392.5499943149
1868,288279.4188038797
1869,205993.58377446988
1870,219258.63657467059
1871,257110.2504914006
1872,169146.85970366962
1873,239803.78240918258
1874,143416.31616457982
1875,183596.17362587329
1876,201795.63068572758
1877,208977.15888683219
1878,193539.84500808283
1879,139008.90263688628
1880,131229.13842924195
1881,245748.00360086205
1882,232272.95927943228
1883,183255.68971871675
1884,202835.56344834613
1885,226521.66348799103
1886,284992.79143634177
1887,216389.00487537257
1888,258034.9744051132
1889,164557.10768927677
1890,94277.55262141081
1891,97834.74600642466
1892,100935.27968442946
1893,131065.8766347294
1894,118867.81262399451
1895,134695.9472396967
1896,128046.77936817991
1897,121748.18458877402
1898,100448.77039146137
1899,161660.85554325426
1900,158381.5446909264
1901,193544.23284334128
1902,182391.28457002598
1903,218353.2996576486
1904,163625.06836626268
1905,202877.24334722175
1906,175497.3883819643
1907,239201.7258600851
1908,114077.2093355538
1909,127954.37126339103
1910,128653.06806835532
1911,232501.68994787315
1912,320384.72506799095
1913,150833.67289771122
1914,44533.38164935584
1915,348618.1181069235
1916,40756.65889409275
1917,223150.64785992523
1918,134038.8888592685
1919,154832.4481771147
1920,165227.32836212055
1921,385233.23667270265
1922,345758.2909675277
1923,234573.66520083306
1924,231471.77219953545
1925,205196.80960953495
1926,384202.519225379
1927,125160.91668287978
1928,174655.67313954397
1929,117776.23349944972
1930,123223.39379063829
1931,117261.73520772056
1932,125842.83609423388
1933,198999.21879145596
1934,190169.54761616254
1935,165043.20669721699
1936,211363.73234406143
1937,175623.68267265227
1938,164694.50283269543
1939,276681.4936584714
1940,203038.59000371906
1941,168802.14429699446
1942,153541.19636478406
1943,235965.41478711073
1944,380819.88247795706
1945,417140.4660589436
1946,149754.63431327467
1947,126848.90628704934
1948,180786.14107179618
1949,238405.87259288906
1950,185230.31881553496
1951,245372.2011270817
1952,202549.42728250363
1953,178319.17588985802
1954,180704.547596139
1955,136972.80192194934
1956,288135.8937028339
1957,158401.72838047516
1958,241938.83723089157
1959,133773.5688379683
1960,92719.2026960243
1961,123507.83834056732
1962,94265.79998779285
1963,107294.73522207909
1964,105272.0150488134
1965,134150.1393657397
1966,141940.415626248
1967,314880.96996459656
1968,412563.2421449874
1969,397055.41421794577
1970,401964.9792760069
1971,449402.9609664326
1972,371640.48198694596
1973,293118.4051469271
1974,340731.72394335916
1975,335429.3597279892
1976,281508.44015887746
1977,367440.5272313648
1978,345189.2714153197
1979,325424.94410005247
1980,207325.5657539657
1981,360723.39122352644
1982,215987.80965793712
1983,199856.20412082018
1984,175763.50215476527
1985,231078.91124255315
1986,207081.09451581465
1987,208644.89315344577
1988,167056.72818787224
1989,185454.01439346522
1990,204822.52864457178
1991,232204.12620355783
1992,225285.32955818714
1993,163615.37877795412
1994,234222.836743971
1995,182197.2697176274
1996,280602.47001146054
1997,315428.48375150806
1998,326183.87560918444
1999,310433.9134038425
2000,322051.4064727665
2001,288508.44437224866
2002,245562.79572391574
2003,239033.76003798173
2004,279464.5992283057
2005,225545.48965812643
2006,222152.50255565898
2007,242518.3735377395
2008,235046.57444220933
2009,210919.3726118069
2010,195205.2952024286
2011,131094.5148501004
2012,179080.88041515616
2013,181564.84369237925
2014,187114.5022426467
2015,220654.06464227676
2016,197348.01906957186
2017,199498.72500443968
2018,100790.87839488979
2019,133109.97331566073
2020,75009.76583716212
2021,93026.61464894946
2022,213326.23777626813
2023,141098.9296455588
2024,288723.2075466992
2025,357607.69449712563
2026,168680.28601483404
2027,153883.01126295983
2028,156502.98829736654
2029,175378.18072337264
2030,259044.54772451406
2031,231002.22358459898
2032,255814.3477129683
2033,249718.58518564983
2034,177453.4417927115
2035,240578.5252093967
2036,197114.7694867193
2037,218414.525331643
2038,325991.1240614628
2039,226225.93319634302
2040,316463.7190948105
2041,322633.7304550841
2042,211624.21019966292
2043,183456.19611831405
2044,176839.58851744566
2045,203969.4870017023
2046,161436.93020894582
2047,138812.14615885896
2048,135952.85683644412
2049,136201.04265211752
2050,163778.5424745768
2051,97210.2817393676
2052,112143.50205619028
2053,144436.67301172856
2054,87926.52225024118
2055,175926.98956918233
2056,125606.56489695427
2057,91198.89720028828
2058,210624.3438834948
2059,122463.93271143256
2060,181847.74994800723
2061,171821.100993944
2062,124287.5396390742
2063,108987.90981706967
2064,137174.15505498403
2065,77787.81536445722
2066,169720.42660794398
2067,110133.36585637674
2068,156196.72434650984
2069,79707.8302142527
2070,111835.00129931298
2071,95402.71635578694
2072,143005.4556057335
2073,117858.42527131623
2074,192532.91323660186
2075,171727.90056812408
2076,119496.89546135839
2077,164437.3512316689
2078,130985.57329069766
2079,125591.71667380744
2080,121832.13767345893
2081,125471.61032140793
2082,137458.86028013832
2083,155666.6120138686
2084,105350.55003892271
2085,115097.59724035388
2086,103107.7544934669
2087,118699.97978848014
2088,105060.3888535489
2089,74427.9311536637
2090,113050.78553761372
2091,110539.73823858357
2092,124939.4015034806
2093,150404.3980099783
2094,115775.7541375487
2095,175893.34686418276
2096,77836.7092418131
2097,96619.84031694924
2098,169698.71773557956
2099,32773.53797218931
2100,52394.70210661675
2101,116605.6384471242
2102,119439.03453717202
2103,100734.35645873345
2104,122897.62324165076
2105,140885.65122849116
2106,59430.20590422653
2107,189565.64561149493
2108,121473.8759638342
2109,115811.6662611758
2110,116602.27461714392
2111,153099.8113616407
2112,143335.1535990929
2113,119977.90668266616
2114,118585.25842075897
2115,163722.2769390704
2116,119762.56117208027
2117,150346.50776684753
2118,121771.10281322182
2119,122710.58671262074
2120,93918.64181467552
2121,113732.77320119343
2122,120803.42174014456
2123,89919.30024441305
2124,170632.97497158346
2125,123486.44108826247
2126,155584.86521046958
2127,190897.02523258384
2128,133997.7099291591
2129,44269.125524333125
2130,141382.9873051883
2131,112645.7253042865
2132,117151.04574816566
2133,127768.88600287194
2134,116956.5708260945
2135,97783.61037374176
2136,62829.50509303453
2137,105616.09149777816
2138,127607.50350482756
2139,138485.3961661993
2140,144966.20113192318
2141,173452.07892266902
2142,129480.11088310294
2143,160032.5878541135
2144,135544.18762173102
2145,142905.7492781477
2146,190401.26641566626
2147,127263.90706751985
2148,116802.65219663226
2149,130267.87206488673
2150,233754.80735050206
2151,124271.36960004282
2152,201080.62652681518
2153,183819.1800496638
2154,107477.27447015443
2155,136918.15063027
2156,268479.2734735455
2157,235684.50319481496
2158,240861.53277409056
2159,222598.88165310194
2160,182631.2718881904
2161,225715.6224699278
2162,381164.71272709063
2163,362138.71804938995
2164,249455.1034194348
2165,198204.81203520438
2166,157698.1887943897
2167,227308.93034386123
2168,198700.8176699886
2169,191841.14743726744
2170,216218.21956648224
2171,152975.58474755933
2172,133868.80325211992
2173,187232.79179810645
2174,221455.14735556685
2175,267276.87613230327
2176,308704.5982023016
2177,239815.24437350754
2178,207972.7245002956
2179,129390.97806514878
2180,229299.26325459976
2181,192199.52469598124
2182,222113.9221737311
2183,188739.25616337563
2184,119545.117277254
2185,107957.21145187145
2186,170608.70494020497
2187,139567.48564763615
2188,152326.75042534602
2189,301701.4292460887
2190,93863.0652032201
2191,63398.16078670995
2192,77271.48390765075
2193,133561.2996491444
2194,98609.67600998715
2195,103710.38036721628
2196,106686.74041982483
2197,114485.65680571854
2198,164777.3944642824
2199,175390.2085018241
2200,156826.33641455078
2201,158437.68038041977
2202,192857.02968868002
2203,140122.06528563588
2204,198327.44743078714
2205,135831.91107852256
2206,159861.5376876847
2207,223670.30806290635
2208,261792.74373104097
2209,273842.31491555856
2210,125910.07152156698
2211,121907.11984187059
2212,127665.61216303115
2213,107371.47297504064
2214,138857.1872086986
2215,101329.40332163319
2216,168098.25253622228
2217,73459.24300653579
2218,85599.74034606012
2219,59814.97093894311
2220,13105.145012442546
2221,349302.3815819622
2222,305078.9097541746
2223,280148.0794438236
2224,201851.4863890647
2225,122472.17527234546
2226,187123.15098961338
2227,188113.70621813947
2228,281332.6669599932
2229,248895.50682568946
2230,157771.40253360078
2231,215842.0858703268
2232,182421.63121279597
2233,183482.4192508619
2234,242757.90000734822
2235,229596.77007017448
2236,249193.4915603609
2237,307732.13806418946
2238,190814.9697258544
2239,121314.90575829608
2240,149938.5818487436
2241,137123.44315020242
2242,126550.8826707617
2243,119359.49092346046
2244,100694.77339703286
2245,121501.9301169223
2246,136054.07267889663
2247,131877.30136042958
2248,125446.83585711899
2249,112987.77316679228
2250,125317.9326368808
2251,71098.16040157361
2252,198050.64142412206
2253,157010.29956029225
2254,177033.09938834215
2255,188339.26472497825
2256,166966.52154080741
2257,216353.30717147968
2258,147874.47962374164
2259,175279.5590029428
2260,130350.11320532614
2261,218796.0360701264
2262,239125.58305142773
2263,385462.5030895307
2264,477973.0082263297
2265,152373.15352669804
2266,326074.53731500916
2267,398172.2077503074
2268,482352.6776641126
2269,146677.5866606456
2270,181809.32536113446
2271,214515.67715776135
2272,181339.95315353823
2273,149718.64830104128
2274,183547.19050831444
2275,166795.5716641724
2276,200765.7903346889
2277,183827.9236931097
2278,150791.58720124568
2279,132931.9495239599
2280,105764.64890419555
2281,140836.5031142088
2282,160037.72915479567
2283,112556.00430008635
2284,123080.13498272373
2285,152679.17225711167
2286,121075.07453336667
2287,391462.8315490834
2288,294206.9498440331
2289,353297.6151910163
2290,445941.17640864867
2291,353461.79476666317
2292,427206.05117724073
2293,468333.16381698643
2294,390925.748668801
2295,470703.68023596477
2296,285259.9771990542
2297,386569.9221629615
2298,375649.47789021506
2299,351553.0886508398
2300,333626.87824710965
2301,333014.4005196741
2302,263823.578379686
2303,249824.29422799763
2304,260833.24044075873
2305,212981.46594711463
2306,202603.51100846467
2307,204980.84068405957
2308,228198.96910954907
2309,305782.8742002832
2310,212528.423196832
2311,211310.2494126796
2312,187171.18387023936
2313,167123.1505048565
2314,186622.6989708237
2315,181269.32029229763
2316,198222.2159967461
2317,200971.84629466978
2318,186265.76165861363
2319,189113.40942444667
2320,184836.1252883421
2321,237263.79236301925
2322,199909.29340919032
2323,200708.0976554767
2324,173468.34607476217
2325,211314.8449849949
2326,169376.97426184014
2327,195933.85775944905
2328,216998.9911108593
2329,190098.6724626853
2330,181467.97203385166
2331,342812.9039948934
2332,391029.766810669
2333,324635.2872816991
2334,276654.59458273696
2335,296176.198200574
2336,322378.1753184533
2337,199447.52844603828
2338,253903.9164140824
2339,211089.6879490586
2340,399911.0058868709
2341,206429.649806997
2342,227867.56121941982
2343,223691.68026216578
2344,216117.03349554355
2345,223622.30864279886
2346,216041.42433121506
2347,207775.8601030634
2348,250997.73526680007
2349,199018.4573854089
2350,314708.02623809956
2351,288224.0602214875
2352,245980.7468326248
2353,255361.44394290046
2354,169755.5462510469
2355,156434.62519590318
2356,143281.44957353093
2357,193314.91094198968
2358,195531.61719634212
2359,127795.88203728406
2360,109846.22212138833
2361,157641.35508282977
2362,264428.1532228093
2363,131554.1460759791
2364,147488.0194545227
2365,202418.57280218316
2366,190419.51689552062
2367,214694.41756625197
2368,219787.51497274224
2369,212886.42570344498
2370,169477.18359516276
2371,164084.03844051925
2372,195013.26205630339
2373,289058.47039229167
2374,311629.96947869123
2375,244329.4717990745
2376,289754.2688074569
2377,345190.3869884306
2378,152187.05585601862
2379,228619.29161536388
2380,147970.9981531312
2381,173825.99936417816
2382,201888.19073566675
2383,194163.4540977288
2384,234655.31615462675
2385,152887.59464670013
2386,133804.61886595242
2387,122912.0378394324
2388,100680.53013286708
2389,104772.99637345709
2390,149367.65337704707
2391,138353.00140419876
2392,116199.31628457236
2393,175000.82394277846
2394,141291.44080861588
2395,211779.93448024656
2396,131653.05360821445
2397,215177.82937750037
2398,127351.07331832324
2399,77144.60160395944
2400,61381.2343715374
2401,149988.885236309
2402,133689.88574043819
2403,147466.28223759268
2404,149285.5987645744
2405,152164.08651733524
2406,141628.58360766617
2407,127322.92358214202
2408,122546.51969737267
2409,105489.85138807232
2410,184016.4668639698
2411,112178.12238407627
2412,157773.73301715677
2413,120575.12437915514
2414,170139.1063921562
2415,134707.906182713
2416,129466.33859312114
2417,142655.55701682865
2418,138491.45293491142
2419,126092.32242806273
2420,123066.15220665556
2421,382826.26699915325
2422,103600.68133105291
2423,117777.23363194636
2424,126785.58702660896
2425,218775.48563416052
2426,134596.53280807598
2427,134369.42311116747
2428,190704.45245617026
2429,96661.41773986249
2430,128386.71208759106
2431,93947.49990937016
2432,153225.53619656697
2433,151688.5314228919
2434,142609.81610439494
2435,170869.7597778426
2436,111345.40520178422
2437,95200.13183404875
2438,113124.64966386874
2439,87534.52866187498
2440,128741.56150406325
2441,95083.16461965098
2442,91448.10954645873
2443,142092.81666310184
2444,132123.7023475967
2445,76182.70581675769
2446,133813.98979390066
2447,187966.36207268958
2448,130635.81680827797
2449,109704.43069122397
2450,160996.48088879196
2451,112037.93594665124
2452,203093.27784908266
2453,97623.80299524758
2454,113817.69927151271
2455,110012.13048712983
2456,166533.42531487113
2457,151692.00330336925
2458,140332.75219541183
2459,119379.87343631034
2460,141140.87694158446
2461,128021.79095248584
2462,126122.3760156637
2463,127239.25895000153
2464,197297.28325915706
2465,139651.25310047873
2466,114999.93588113466
2467,107120.13468966272
2468,87761.69409529214
2469,91099.30362119323
2470,215982.4735473814
2471,229436.9127221291
2472,186022.53157977856
2473,131485.66818031247
2474,59454.59795320888
2475,216067.96446705525
2476,114358.36055171795
2477,116393.70859777086
2478,155670.6883731472
2479,98571.05053631372
2480,163536.42242554753
2481,126291.88995302672
2482,100242.06266614932
2483,100873.3559493164
2484,124619.82062059401
2485,127470.03293330854
2486,165340.06100385453
2487,183097.74246069745
2488,166807.21028044113
2489,154712.92409266482
2490,140330.6988628569
2491,85633.21222432582
2492,178820.40167042697
2493,140631.7701117029
2494,138855.09409267694
2495,64350.42770396719
2496,217998.7224672592
2497,164434.7497285296
2498,113283.41344569309
2499,81202.7813866875
2500,120213.96507804444
2501,141739.40126681392
2502,147470.56900982434
2503,107496.39469263016
2504,501886.5331271847
2505,229653.5149394337
2506,249336.45866976387
2507,278195.01005979633
2508,245547.97029736312
2509,209542.09424749465
2510,204216.16145151734
2511,173948.94395208705
2512,215690.11265206712
2513,211717.28494307032
2514,326588.29483895795
2515,162968.21775313455
2516,169766.769548837
2517,153911.11455448915
2518,139216.69683889637
2519,245289.92849109825
2520,220580.31234623154
2521,185933.6676966615
2522,219430.21879833445
2523,115074.27584301564
2524,133772.09968339096
2525,164948.54403622664
2526,158022.0293004214
2527,116641.1063704335
2528,153518.31238126237
2529,40483.42755714888
2530,122315.9559210839
2531,265676.9110113509
2532,219297.59679407795
2533,196787.10962846846
2534,244381.61598162423
2535,278764.8371322856
2536,230421.52771546366
2537,257830.97200204793
2538,187224.23022010076
2539,184598.6764553248
2540,184147.56989717064
2541,171707.76592302206
2542,161792.72877124327
2543,103758.14086691436
2544,120421.86236566589
2545,127860.67660360431
2546,118728.81219865222
2547,142567.26355792838
2548,162522.66549292154
2549,153281.08926073895
2550,702321.946013378
2551,136453.18200317599
2552,143004.49874217075
2553,76099.31160407497
2554,81327.21847524791
2555,104087.21232699457
2556,89529.22451067378
2557,99129.90164667432
2558,177795.07340068193
2559,160362.15613116903
2560,164647.01491091205
2561,153189.8505064248
2562,165485.3998802637
2563,163695.36631277986
2564,187158.19335811108
2565,169091.85096386683
2566,175580.05230994686
2567,149270.87335871503
2568,229262.49820543235
2569,240246.96792625083
2570,121724.93181183953
2571,206740.56973561633
2572,177115.51175124137
2573,234546.62761381496
2574,156049.6671449126
2575,141033.2101531132
2576,194637.1584953599
2577,173988.3193581442
2578,66649.248327864
2579,41527.198693090584
2580,96994.28020154661
2581,121728.53825029632
2582,119909.48152441703
2583,289536.61751492927
2584,174991.27430282094
2585,178722.6159347524
2586,215570.4022686222
2587,203120.6987398674
2588,144732.52313341803
2589,147606.31384843698
2590,199367.18815722514
2591,222687.13084776912
2592,219492.6542636561
2593,254783.39628886373
2594,174650.2181914495
2595,210278.95359823818
2596,285183.98490743246
2597,197560.33503603717
2598,277563.6757552545
2599,399800.7159761319
2600,535819.856047852
2601,124028.59140205267
2602,71826.46447127036
2603,93096.31008065281
2604,90953.68417159378
2605,68906.6689461301
2606,132186.57047991527
2607,205354.8970033625
2608,175187.81792603448
2609,146399.2471981877
2610,110572.0767158147
2611,232482.4138567337
2612,152746.9084240768
2613,119521.80211673012
2614,108315.12282389334
2615,157712.082353935
2616,148388.26432794763
2617,210677.90034598627
2618,203104.27058641758
2619,208180.17979712933
2620,192306.38113148228
2621,177968.58423849326
2622,180289.829548323
2623,232402.30823153554
2624,284491.6692249846
2625,305839.87265494873
2626,171073.99463130662
2627,184967.6961054473
2628,474748.19476002007
2629,501544.98346454755
2630,384850.7495227489
2631,471819.5541247109
2632,418884.48360722925
2633,320236.10731409135
2634,435214.34202302416
2635,137372.95987814743
2636,163418.51579206347
2637,190688.54022334504
2638,267211.2493189027
2639,188282.67893186523
2640,153169.02895179196
2641,95413.05219027243
2642,167583.19313348818
2643,108219.06015766435
2644,104486.72859554559
2645,108650.41503210773
2646,92905.02659273817
2647,99214.68377650846
2648,152235.2431285422
2649,142736.94060338225
2650,135631.65629517418
2651,133148.34367898846
2652,388656.65741401335
2653,260951.75237389444
2654,281391.1570650618
2655,422841.202504644
2656,330125.8779522517
2657,373639.24475044804
2658,333949.01964606286
2659,326123.6792173204
2660,362143.10773653816
2661,376544.4075045089
2662,394082.69455363904
2663,278388.7814102599
2664,297548.21609078674
2665,335132.644925216
2666,297909.2001424799
2667,180979.48815134296
2668,187806.22202294276
2669,191656.35076406487
2670,270425.4967949721
2671,189851.73911183455
2672,194439.7275040416
2673,201197.04346467403
2674,196615.45220238215
2675,189566.9489609798
2676,185735.3921784258
2677,206205.93215838852
2678,233986.41924210076
2679,280208.7203052844
2680,292320.8641287287
2681,409665.60335078445
2682,313029.9933369539
2683,486706.80542334705
2684,317505.4779349249
2685,335786.0640511977
2686,251274.5534658691
2687,300164.26269384666
2688,214458.2458467846
2689,214305.9983944823
2690,386472.59808055335
2691,200424.98377785698
2692,164978.34586079654
2693,211538.8158585722
2694,144453.01469705705
2695,200671.9869550961
2696,185499.6635789639
2697,190165.49045584345
2698,215666.62713164394
2699,165686.13047583558
2700,140464.079715811
2701,128592.3816856649
2702,84592.65144183976
2703,112426.92933270757
2704,145317.12287709324
2705,104464.4037466087
2706,77066.81973341557
2707,93444.46082514734
2708,142771.10236685307
2709,117438.58034231579
2710,136707.64834844845
2711,433448.58495904994
2712,413203.8166051022
2713,161174.73611220266
2714,140819.0044012195
2715,178056.70988926908
2716,129287.11877367798
2717,183017.39787601813
2718,212064.13345666666
2719,153260.77870892602
2720,174644.0989993022
2721,124430.64897356574
2722,160531.92701114086
2723,132493.63269769796
2724,119696.26581721527
2725,122960.62570837392
2726,149662.17583280566
2727,180799.09443019287
2728,170231.51767397975
2729,145547.59896737165
2730,148264.23482683027
2731,124221.04133733352
2732,136953.78746814057
2733,158599.94320622465
2734,122249.34165391675
